10,15,2147,809,189,190,0.4086,-1,-1,-1
10,14,1441,856,109,363,0.4077,-1,-1,-1
11,1,896,1059,152,305,0.9002,-1,-1,-1
11,2,548,1085,145,361,0.8945,-1,-1,-1
11,3,1507,859,140,284,0.8690,-1,-1,-1
11,4,2037,1001,160,357,0.8588,-1,-1,-1
11,5,1684,872,185,268,0.8282,-1,-1,-1
11,6,1456,991,168,266,0.8037,-1,-1,-1
11,7,2598,972,136,131,0.7859,-1,-1,-1
11,9,1856,783,109,315,0.6906,-1,-1,-1
11,8,1429,856,117,348,0.6770,-1,-1,-1
11,11,2100,999,113,321,0.6370,-1,-1,-1
11,12,1359,939,144,270,0.6357,-1,-1,-1
11,10,2096,997,132,328,0.6179,-1,-1,-1
11,13,1411,855,137,351,0.5799,-1,-1,-1
11,14,1441,856,109,347,0.4029,-1,-1,-1
12,1,896,1059,153,305,0.9001,-1,-1,-1
12,2,548,1085,145,361,0.8937,-1,-1,-1
12,3,1508,859,139,284,0.8707,-1,-1,-1
12,4,2037,1001,160,357,0.8594,-1,-1,-1
12,5,1683,872,186,268,0.8323,-1,-1,-1
12,6,1456,992,168,265,0.8168,-1,-1,-1
12,7,2598,972,136,131,0.8014,-1,-1,-1
12,8,1425,856,121,348,0.6815,-1,-1,-1
12,9,1856,783,108,317,0.6750,-1,-1,-1
12,12,1359,939,140,270,0.6600,-1,-1,-1
12,11,2099,998,114,322,0.6351,-1,-1,-1
12,10,2096,997,132,329,0.5989,-1,-1,-1
12,13,1405,855,143,352,0.5812,-1,-1,-1
12,14,1441,856,109,345,0.4422,-1,-1,-1
13,1,896,1059,153,305,0.9000,-1,-1,-1
13,2,548,1085,145,361,0.8963,-1,-1,-1
13,3,1508,859,139,284,0.8704,-1,-1,-1
13,4,2037,1001,160,357,0.8595,-1,-1,-1
13,5,1682,872,187,268,0.8307,-1,-1,-1
13,6,1456,992,168,265,0.8212,-1,-1,-1
13,7,2599,972,135,131,0.7995,-1,-1,-1
13,9,1856,784,109,315,0.7016,-1,-1,-1
13,8,1425,856,121,348,0.6835,-1,-1,-1
13,12,1359,939,138,269,0.6471,-1,-1,-1
13,11,2100,999,113,322,0.6316,-1,-1,-1
13,10,2096,997,131,329,0.5980,-1,-1,-1
13,13,1405,855,144,351,0.5840,-1,-1,-1
13,14,1441,856,109,345,0.4852,-1,-1,-1
13,18,1432,856,117,363,0.4666,-1,-1,-1
14,1,896,1059,152,305,0.9004,-1,-1,-1
14,2,548,1085,145,361,0.8954,-1,-1,-1
14,3,1507,859,141,283,0.8719,-1,-1,-1
14,4,2037,1001,160,356,0.8585,-1,-1,-1
14,5,1683,872,186,269,0.8297,-1,-1,-1
14,6,1456,992,168,266,0.8234,-1,-1,-1
14,7,2599,972,136,131,0.7883,-1,-1,-1
14,8,1423,856,122,348,0.6831,-1,-1,-1
14,12,1359,939,139,269,0.6754,-1,-1,-1
14,9,1855,784,111,315,0.6361,-1,-1,-1
14,11,2100,999,113,321,0.6255,-1,-1,-1
14,13,1403,855,145,351,0.5812,-1,-1,-1
14,10,2096,997,132,329,0.5731,-1,-1,-1
14,18,1431,856,117,362,0.4823,-1,-1,-1
14,14,1441,856,109,344,0.4026,-1,-1,-1
15,1,896,1060,152,304,0.9004,-1,-1,-1
15,2,548,1085,145,361,0.8978,-1,-1,-1
15,3,1507,859,141,284,0.8723,-1,-1,-1
15,4,2037,1001,160,356,0.8584,-1,-1,-1
15,5,1683,872,186,268,0.8321,-1,-1,-1
15,6,1457,992,167,266,0.8147,-1,-1,-1
15,7,2599,972,136,131,0.7843,-1,-1,-1
15,8,1425,856,120,347,0.6814,-1,-1,-1
15,12,1359,939,137,268,0.6693,-1,-1,-1
15,9,1855,784,111,313,0.6231,-1,-1,-1
15,11,2099,999,114,321,0.6213,-1,-1,-1
15,13,1404,855,143,350,0.5830,-1,-1,-1
15,10,2096,997,132,329,0.5734,-1,-1,-1
16,1,896,1060,152,304,0.9005,-1,-1,-1
16,2,548,1085,145,361,0.8959,-1,-1,-1
16,3,1507,859,141,283,0.8713,-1,-1,-1
16,4,2037,1001,160,356,0.8570,-1,-1,-1
16,5,1683,872,186,268,0.8338,-1,-1,-1
16,6,1456,992,168,265,0.8192,-1,-1,-1
16,7,2599,972,136,131,0.7821,-1,-1,-1
16,8,1425,856,123,347,0.6983,-1,-1,-1
16,12,1359,939,140,270,0.6919,-1,-1,-1
16,9,1855,784,110,312,0.6682,-1,-1,-1
16,11,2100,999,113,322,0.6254,-1,-1,-1
16,13,1406,855,144,351,0.5865,-1,-1,-1
16,10,2097,997,131,330,0.5644,-1,-1,-1
16,14,1441,856,110,343,0.5344,-1,-1,-1
17,1,896,1059,153,305,0.9003,-1,-1,-1
17,2,548,1085,145,361,0.8975,-1,-1,-1
17,3,1507,859,141,283,0.8716,-1,-1,-1
17,4,2037,1001,160,356,0.8567,-1,-1,-1
17,5,1682,872,187,268,0.8338,-1,-1,-1
17,6,1456,992,168,265,0.8130,-1,-1,-1
17,7,2599,972,136,131,0.7777,-1,-1,-1
17,8,1425,856,123,347,0.7002,-1,-1,-1
17,12,1359,939,141,270,0.6897,-1,-1,-1
17,9,1855,784,110,311,0.6506,-1,-1,-1
17,11,2100,999,113,320,0.6163,-1,-1,-1
17,13,1406,855,144,350,0.5923,-1,-1,-1
17,10,2097,997,131,329,0.5514,-1,-1,-1
17,14,1441,856,110,343,0.5384,-1,-1,-1
17,19,1433,856,117,361,0.5155,-1,-1,-1
18,1,896,1059,152,305,0.9005,-1,-1,-1
18,2,548,1085,145,361,0.8966,-1,-1,-1
18,3,1508,859,140,283,0.8717,-1,-1,-1
18,4,2037,1001,160,356,0.8567,-1,-1,-1
18,5,1683,872,186,268,0.8325,-1,-1,-1
18,6,1456,992,168,265,0.8164,-1,-1,-1
18,7,2599,972,136,131,0.7807,-1,-1,-1
18,8,1425,856,123,347,0.6983,-1,-1,-1
18,12,1359,939,141,271,0.6914,-1,-1,-1
18,9,1855,784,110,311,0.6448,-1,-1,-1
18,11,2100,999,113,322,0.6230,-1,-1,-1
18,13,1405,855,145,351,0.5853,-1,-1,-1
18,10,2097,997,131,329,0.5589,-1,-1,-1
18,14,1441,856,110,343,0.5347,-1,-1,-1
18,19,1433,856,117,363,0.5005,-1,-1,-1
19,1,896,1060,153,304,0.9003,-1,-1,-1
19,2,548,1085,145,361,0.8980,-1,-1,-1
19,3,1507,859,141,283,0.8719,-1,-1,-1
